zip_code,specialty,provider_density_per_10k,specialty_mix_pct,medicare_claims_per_provider,avg_services_per_beneficiary,pct_population_over_65,pct_poverty,distance_to_nearest_provider_miles,is_in_healthcare_gov_service_area,access_gap_target
76557,Cardiology,1.912618128242011,0.4725802718042833,390.18988229500206,5.808079035230828,0.17741721760032314,0.22841301862343566,15.731306667832405,1,1
87189,Cardiology,5.981221061531572,0.21783586914339118,398.18995942473214,4.65121667178934,0.3344564499962668,0.11310042873553781,9.563415106757327,0,0
88953,Cardiology,1.6712288359413046,0.27283519866730993,308.1068750291847,3.4493523835887228,0.26928624166791726,0.21420380777211223,15.318592498081756,1,1
62995,Primary Care,2.259209700011215,0.6869844504319798,293.68264928173164,4.153587222459646,0.12975532612328528,0.09955156630887992,19.15714977274501,0,1
50757,Mental Health,7.725101246152993,0.34932995298231595,321.78121885083544,4.698414488815541,0.11723196953366216,0.08600080597995553,15.669700953744416,1,0
19692,Cardiology,2.4147989354632386,0.6787704816574933,523.5749147268216,4.061378828469362,0.22088746269759224,0.29986697355064507,17.00505534254812,0,1
55758,Primary Care,5.462242627783601,0.5963096070009223,303.6417956896505,1.0833790674491959,0.15502251651181811,0.20559398286829356,15.451525046411174,1,0
82409,Cardiology,7.839734655503978,0.22401964769030586,566.9624855834023,1.9738674884361291,0.16349618834406338,0.15774696816429762,4.196010756237291,1,0
81211,Cardiology,3.307225753548445,0.45521245628381957,327.2020699779793,5.05234108607733,0.31942304470696203,0.12204113072098784,16.837908083269,0,1
75697,Primary Care,0.6313699314654668,0.5741711250631019,572.0603812494903,2.3632532365624233,0.12239150607907767,0.20098011091555684,4.707067580459991,0,1
47065,Mental Health,2.331104678167807,0.2645260503626776,508.05754602799163,4.657810597805669,0.2788410288072224,0.062398377055021534,17.959615232838793,1,1
42606,Mental Health,6.731578935062791,0.6814819573640538,249.337227438706,2.8606010762084937,0.167785563345147,0.07367024762619877,9.714348063540443,1,0
21534,Primary Care,6.984566269662775,0.48137936028163075,525.0027817131388,3.6094216407897157,0.2900820553510344,0.05821417443509909,13.862558293909542,1,1
50397,Mental Health,6.263895233928434,0.21566943530982224,110.53480631061336,1.3398664990970186,0.28060284611588615,0.17479245831566542,10.447576109732227,1,0
11016,Primary Care,1.3483236430742978,0.5080890983152218,558.7759464386579,1.9061278052485477,0.10184797536107326,0.20015165729679563,2.7858276589154385,1,0
99789,Primary Care,6.466327787723023,0.7997996629091398,397.4039332955904,5.785984817596173,0.22728385323039976,0.06561994033945522,6.523723844792636,1,0
65591,Primary Care,7.390083477451282,0.2053650441643895,79.91491168727114,5.45069026723457,0.1348298705945116,0.23030611687472913,19.690905225943116,0,1
99812,Mental Health,5.004571569096771,0.6717298510836697,404.34119800794633,4.261375554495251,0.3165567576446692,0.1075987678786411,19.253580281726528,1,1
33247,Primary Care,7.556565172535486,0.24511630223129058,585.8362097796158,3.2982229869286868,0.3178964707156016,0.2213003634424665,7.0892510554553985,0,0
34300,Cardiology,6.701291627839081,0.6476718306220611,88.39036003804591,4.378806464476119,0.2045864518734395,0.2954742850088114,19.92963928065929,1,0
84065,Mental Health,5.502286377431805,0.6142045461849893,355.0782403790475,4.093051445469695,0.21109890461277014,0.2227764675134628,17.065472714441093,1,0
92798,Mental Health,4.828889275338111,0.3103425699203027,461.28689236765484,3.8427612780230604,0.17582073485113175,0.2707982632309021,12.60823048921284,1,0
19268,Mental Health,3.1143025043147787,0.3280761822951149,495.64222268474225,1.295885359317709,0.27915157474000774,0.28704962668576683,1.7623677849591803,1,0
96807,Mental Health,1.6946558393210385,0.6547649743740435,277.6051059264377,4.164013053307535,0.1896653407566148,0.1716877620880789,18.12748976122921,1,1
22185,Cardiology,5.037154420179056,0.42301185832111887,162.29160754253365,4.844600222855842,0.16694811863065845,0.2255812448549267,11.591156306022075,1,0
73704,Mental Health,2.8858366521358962,0.6115726200982662,73.28825332481111,5.970408273227878,0.20805776487612704,0.26299231338896045,17.501046872852623,0,1
96779,Mental Health,6.99829000645734,0.20358890315608436,368.8493864034736,1.0553927629715485,0.12287187959686469,0.13915222821859652,16.854153278209104,1,1
49099,Primary Care,7.950027030189713,0.6967904473310875,299.101088647186,4.650867266553384,0.2866508011610509,0.11534932914009872,16.827118088820633,1,0
18571,Mental Health,6.143208219616794,0.5976193016776234,571.809417332341,3.8589465796799023,0.10314910031794675,0.2866496431945847,14.265303353583196,1,1
48044,Cardiology,1.1786127146528806,0.7348599661843838,83.33269924320038,3.1702608804047836,0.26112126538014846,0.2315758750922045,6.536887634844923,0,0
61214,Cardiology,2.6651419664797857,0.19266066532448073,426.96743889530313,1.6378508728568544,0.1457161316887181,0.10492053334395658,7.387044897145877,0,0
71228,Cardiology,1.318322238243123,0.5151101502524185,63.73142216603144,3.045425743174381,0.1581010115536033,0.16227084816902837,6.86091503907104,0,0
58984,Cardiology,5.378837358437869,0.5193844095282276,144.2887971907985,2.7718859149306763,0.25890799966001,0.24911294238445236,1.380873991118729,0,0
50774,Mental Health,6.238931484168385,0.34742251838274774,299.46844995755873,2.514149444893711,0.3482358664457268,0.18676574772961052,12.068809275081414,1,0
12568,Mental Health,7.442561231605338,0.4209264971984805,300.1798435415775,4.654398116611039,0.29442937226813765,0.21248802454147225,14.277839738474624,1,0
72592,Cardiology,3.7862925980899074,0.12658709430289744,427.1352986135042,4.503627606421319,0.156459908055848,0.2384420505112631,17.223453876978866,1,1
77563,Cardiology,7.260317371913332,0.6221020270389084,550.6171691772661,3.9451004549045576,0.14400618876028345,0.20550229720224517,3.663143234271877,1,0
12695,Mental Health,7.084183692809956,0.4845257355822219,401.46768740320647,5.693324066466861,0.3165582175669176,0.18501983048054893,11.339479830559233,1,0
58190,Cardiology,2.8789678757404893,0.14041873630842167,574.4443038183299,2.749271920904272,0.21104598698037608,0.23740357109694338,1.1521546728018743,0,0
15258,Primary Care,7.016754691554283,0.5765291250723399,534.8886019328986,2.219009688550898,0.13426320070703887,0.23189075885805016,2.80677930650386,1,0
97538,Cardiology,3.3175418891129484,0.42674745406183157,371.4748875419346,4.279516565491997,0.31555285583048454,0.20746810004579475,2.030023139913868,1,0
49504,Cardiology,2.7265195592021056,0.12412288159750001,508.585573005355,1.9940703046870147,0.30402308822856533,0.13994735334548242,14.784082646294252,0,1
43159,Primary Care,5.368059940957948,0.7787254087936668,403.4176856779987,2.575052535917123,0.3459765909742909,0.15145302305006791,2.54013171367446,1,0
23986,Primary Care,2.962859209138108,0.7643785001626083,93.20680700804994,2.1230122003744243,0.3274359216781709,0.29260963722102434,14.61260664961701,1,0
71858,Mental Health,5.2265656124685815,0.45903169130303834,457.31059779273045,1.345767838592506,0.3129475846651354,0.07809648307288146,5.742869383801084,0,0
22666,Mental Health,5.073738541240209,0.16557069449413714,102.19964269704042,5.137493708178367,0.11314359945275079,0.11712622931320883,17.67654625324185,0,0
48660,Primary Care,4.725791955113441,0.6282348551190143,376.7455293133418,2.2727027146083056,0.1261038423745295,0.17310043980108392,16.44984977891247,1,0
13561,Primary Care,3.3531477817459825,0.4443517700740104,436.45211322202584,3.3651375167151034,0.24224579857603068,0.25918242153594645,19.198774132030255,0,1
36854,Mental Health,4.613747912386076,0.31171323480256596,86.59018451597038,1.2165763662715596,0.2328698115704552,0.09091891593243197,17.791478293702607,1,0
74505,Cardiology,4.973641062390662,0.4439927242699898,176.93705965959248,4.496697331263215,0.21449080362238387,0.11923865453115247,18.7332589632106,0,1
62251,Primary Care,4.592651663716051,0.4657109017838251,553.6197277439073,2.652805011531454,0.19919733135364603,0.06644955444880975,17.316105533752847,1,1
32662,Mental Health,3.8331458956340114,0.49389818931563745,388.972970728093,4.723683639146049,0.20780262121608223,0.22649631651270463,14.174256111682253,1,1
18392,Cardiology,0.6100029278469785,0.40885659955872866,185.45731034579237,3.0620153023393306,0.2423244835336988,0.10955235886890403,4.234923890383284,1,0
40535,Primary Care,4.902962807758632,0.5240287121973397,429.8738741314036,1.978778032028123,0.10051912940002031,0.1471686876677376,6.162442858227766,1,0
88603,Cardiology,1.7633328885703974,0.7431142974244642,378.2270309789293,3.5658754114101794,0.16517719353321303,0.16092536175741695,5.041812356475189,0,0
62256,Mental Health,5.319319767103922,0.35358766096901384,325.8666349548716,1.6525227981871988,0.22956993017217775,0.2728284839016139,12.468129965505906,1,1
99135,Primary Care,6.195082459421495,0.6080015242539644,586.902836243446,3.2026957993649736,0.2805540246684115,0.1528325725828092,10.568778821498427,1,1
45222,Cardiology,4.253339818480561,0.7261167897769626,425.8995775741299,2.5865273871024326,0.1435391730988491,0.08630625497881227,17.474519946010048,0,1
87373,Primary Care,4.567727487348037,0.41918549303195585,256.49261031735193,5.559797920998166,0.23672029344685822,0.18107873458503027,19.100784463482437,0,1
89575,Cardiology,7.636089197494933,0.41041908546733297,490.0403876422774,1.3046436086035997,0.2786149209714454,0.2907394986621574,8.692337902744743,1,0
94651,Mental Health,6.853755210294307,0.5214818897483458,536.5208111066532,4.47008707052871,0.21115691447847618,0.20192141026270277,10.620660512335435,1,0
73335,Mental Health,7.356773869636024,0.5139847315957418,118.87130773425729,1.9137558299371795,0.10677028341751277,0.29584680511514316,19.458810779278643,1,0
20965,Primary Care,6.603247162396898,0.664612539628394,160.30413781489656,2.5952253716611993,0.2123170396164092,0.2602768272347175,6.248539890839727,1,0
34538,Cardiology,1.3168875638504858,0.4335383686448049,168.92485502027884,3.0775703153103295,0.17411122193603829,0.058991439053353203,16.05542473181746,1,1
80592,Primary Care,1.6174389197764603,0.7972860647476089,430.1664951625972,5.540075446874871,0.33241240192533206,0.21459989884426045,5.279558144369679,1,0
18110,Primary Care,4.449678479517197,0.14163009820709654,381.67175527930584,2.2128913303691258,0.13115334641958185,0.12169171938947092,13.947742193080167,1,1
89309,Cardiology,2.345522440984987,0.10221749400649122,390.4453605842235,1.456544012723351,0.263118988876808,0.18990421391118095,5.818696925132719,0,0
37266,Cardiology,4.0752160628086935,0.5481388180917367,567.4253148292255,2.5934480199526178,0.1131799415836253,0.11983629773280664,17.79093438779635,1,1
62992,Cardiology,3.4577399286376265,0.30890443865331374,476.75134304401826,1.5233798526776667,0.2115426094531741,0.13721760415132261,11.66808093099686,1,0
92948,Mental Health,4.6206067882284,0.2682676720896387,120.36530848148075,1.6429824298027627,0.23849487180502013,0.28079217793854483,4.5327391766133065,1,0
16910,Primary Care,6.101567871018671,0.3183293560029964,241.12889533384956,3.8692529898751333,0.17448873282921634,0.10166079622292633,5.263014338271234,1,0
10206,Primary Care,5.866181803244558,0.27923329557346804,289.4665053966546,1.3045096654974666,0.2137689088800961,0.2685272795064576,10.383134718453904,1,1
97054,Mental Health,4.4092559936400075,0.1215530347623135,267.77887381118273,1.1546544069678302,0.14088844863254685,0.057614452017624204,19.270438485922696,1,1
97897,Cardiology,6.667950641127936,0.7800731296734121,418.11973503903357,4.572070507352489,0.17603096236700905,0.0727191345924121,15.623201113789435,0,0
33419,Mental Health,3.73146568653525,0.25452184191694727,540.5412067911094,2.8082354742052225,0.2552765812275507,0.2636687603460659,10.277883213691057,0,1
60636,Mental Health,7.2253571738009175,0.6138208338125144,218.3283049375334,1.6268767461693665,0.17545001396528875,0.20763900772729882,7.416663746682125,1,0
60015,Mental Health,1.0346020254137294,0.6338174762859228,353.5324250316521,2.268063854298541,0.3249357696022179,0.23680903450988755,11.43610137362041,1,1
64268,Primary Care,7.659950225249806,0.7504801786050606,484.1751820524721,4.210432536761996,0.2571017394102474,0.10235441770546357,15.218855835143774,0,0
97939,Mental Health,5.410198110735111,0.12138461996536598,278.91993236494216,2.377682835704256,0.20966225460899612,0.1842708638975259,15.8946431806032,1,0
28141,Primary Care,3.3505588170290395,0.7104338369129054,142.4649706196127,3.4726056256020397,0.10968923388854562,0.2343048058928262,7.167567163841948,0,0
90356,Primary Care,1.97865594929658,0.4690583265878602,311.2230308950615,1.6084765336333615,0.2248870838011678,0.20682853425256564,14.702026096063667,1,1
81910,Primary Care,4.093874220826999,0.5427808769760796,80.37238640866566,3.9404681880272348,0.2911940605312723,0.1679246917228024,13.497986820687537,1,1
66044,Cardiology,1.9591874238897573,0.5511291939847236,568.3108997012523,2.5803884192163205,0.16638939950310339,0.2899459466094287,19.223133547929585,1,1
77214,Primary Care,1.7474870580735662,0.6738584634893093,91.15166285723518,4.134842172643583,0.30169339241219184,0.21903933336336134,18.690715519652283,0,1
43827,Primary Care,5.1301381805973065,0.3333851255113774,291.151193387818,5.041974411520115,0.16295169151272038,0.2769377000603095,15.998207186467964,1,0
65820,Cardiology,4.423135434363385,0.6131358329019954,341.4346935986894,4.058232096949962,0.3059365969877001,0.2324426278934203,14.74449908824364,1,0
72623,Primary Care,5.525720259582062,0.47000467680553804,591.917107758007,2.4787378129751034,0.12131708540291936,0.23386588214942078,6.206790204381241,1,1
91734,Mental Health,7.472044080664919,0.6553758100137435,141.3120030035734,2.2787185077415018,0.3165459272172574,0.07000456743941984,17.073339865872132,1,0
85450,Mental Health,4.4919516000428015,0.7933822229390934,112.93733523679721,2.6371047936672403,0.22479661273333262,0.1398661554634859,9.122608370553957,1,0
32299,Primary Care,4.856990399470983,0.24045571218263287,54.78838088439897,1.8231025661825242,0.17413439740506548,0.26459235167991463,6.172570307614849,1,0
53585,Cardiology,1.1721975436620657,0.7962540490919986,135.56429027811626,1.9058592542501005,0.16627831260378717,0.10815096553718899,8.299054401115788,0,0
74044,Mental Health,5.882268394314721,0.1628685079979418,164.00013848721719,4.95345550950084,0.20800263973259064,0.07887646653911655,16.88277431031365,1,0
52557,Cardiology,3.4992890510311714,0.10162228353336972,396.8195178707008,2.923662882537225,0.3497623745259112,0.13152651415969835,3.824031095979815,1,0
59080,Cardiology,7.825439289969341,0.1309133553244819,170.83873471527022,3.179975902852929,0.15508184835939565,0.10510947122315349,9.667016081276627,1,0
12693,Mental Health,6.673805116967452,0.3392476833157332,61.28644810112887,3.9702473278340555,0.1258041622197499,0.2813220486982888,10.354794296060303,0,0
79163,Cardiology,4.418607803870888,0.5430344314749039,504.6400900263688,3.948267475757738,0.24625879217966545,0.2669916605005328,1.6959642543775686,0,0
35939,Mental Health,1.4241699062912454,0.14832067862149476,251.07763555218173,1.3368843576096285,0.22213561661006426,0.17492080757072603,4.719174561415141,0,0
58925,Cardiology,6.945618449604418,0.10396607017069709,244.53317761940366,5.157703931688328,0.23104906776582682,0.06533596862096701,16.708106142941272,1,1
52941,Mental Health,6.498358215680162,0.7559637199211564,216.36346604235962,1.886632766119697,0.26673385438930425,0.22864058652328906,16.78458038330045,1,0
31834,Primary Care,1.8843884715277475,0.6753486451579508,586.4553024305314,4.615358180248345,0.1667860174676623,0.20585293283406614,6.555886593800712,1,1
28047,Mental Health,2.714587169152326,0.6664282197973218,143.5634795201048,4.863354940640833,0.32766624884597206,0.292638667682124,17.6230474573606,1,1
36105,Mental Health,6.45055443610878,0.7190969928513841,544.0309351742793,4.5744976704565685,0.20891801653057257,0.18973831006759423,15.663875842298609,0,1
85766,Mental Health,1.8892133491055725,0.5900239909404731,477.2418326769384,3.894888232770726,0.13227154878561545,0.13409843085072737,8.94024219211278,1,1
25707,Mental Health,7.38314366878533,0.17308289082365702,92.0639755246222,1.0730449855444144,0.28557468918348605,0.17975542339463896,15.219720543695718,1,0
31976,Cardiology,3.683955688972714,0.37937013165160616,592.7010058254668,2.8018774618158533,0.2607760881544625,0.29481582285112906,19.26535799270132,1,1
54262,Primary Care,1.1527922194074398,0.6062046405252407,199.2512799464558,4.024197146812906,0.17893585062100925,0.22409060813325765,9.720424643241627,1,1
33776,Mental Health,6.618114826282107,0.29623412255406467,104.22060986232678,2.937256479612693,0.2553796810085121,0.2179940344817628,5.5301164001161895,1,0
40080,Cardiology,3.301322622787907,0.5811844548953663,506.1228287691677,5.317399474564065,0.15496548909224422,0.11017039743147135,18.89451350095296,1,1
76842,Primary Care,4.448743956153358,0.11714891378735665,438.6715435227349,2.5440113767480765,0.21120983983513236,0.23590062939015444,12.471141482701873,0,1
71373,Primary Care,1.3422825830841438,0.31429613861571526,389.47034323284544,2.4676739622933024,0.3248531305418313,0.23756795736794295,3.0000380871280803,1,0
16776,Primary Care,0.519380111337368,0.48439123539402096,135.78947503441324,2.32998846546329,0.13338355829018736,0.12932224594397634,11.880973501277099,1,1
65016,Primary Care,5.284889043449732,0.5424628806543697,313.17286394077905,2.6639043448039774,0.1966741124968655,0.17092845809767832,10.511036899517675,1,0
19474,Mental Health,4.363813777502987,0.5039284651233377,479.3058147879676,3.787024821570936,0.3052856061800868,0.12365083323511401,17.256188987435703,0,1
68053,Mental Health,4.951539268423604,0.5884293932514006,216.99316597911215,4.535076471362954,0.3423727248515445,0.11467626758107168,11.083208605506906,0,0
31959,Cardiology,6.453078877853873,0.10426212376788735,221.4294056832728,4.312839588693926,0.21348153410544896,0.05647401756237129,5.849416252541386,1,0
15530,Cardiology,5.349544350671451,0.17065883998426506,51.72749832646716,5.038589099907398,0.22674990503583684,0.12130293616333303,13.837237213432882,1,0
13748,Cardiology,1.8108008212053288,0.7082609765954015,145.83387090495876,5.429569977487125,0.2430429904459424,0.1884924874695687,11.308933598176022,1,0
23545,Primary Care,3.2057938933294987,0.5772240508631129,531.4730938170089,5.080395211716756,0.33308703540842766,0.05040029688725721,5.427847937070577,0,0
76199,Primary Care,7.294183285908202,0.17905214988020793,292.9605704007389,1.0947270168717729,0.3145516977442574,0.12080477095241686,11.898929300915249,0,0
44766,Mental Health,6.274585251887592,0.6894521061790055,591.3289745789386,4.679589767759944,0.1426502811554111,0.2703525830808125,16.609175979904037,1,0
83530,Primary Care,4.6747779345253795,0.2695618524771969,267.63937996558593,2.041997868091658,0.20918945446176873,0.19841214627684023,1.5428474367561984,1,0
71087,Primary Care,2.4173374835695425,0.4347819189366565,443.3525501291327,1.6646402135399132,0.21600010704910655,0.2019657060202451,12.986169734257123,1,1
78840,Primary Care,2.765453763760963,0.20163755901926222,205.05547359760104,4.192443923995677,0.29727402791218915,0.15084107625658832,7.642118719903449,1,0
64384,Cardiology,5.989685506892259,0.5970770394951948,250.09530262751343,2.5987159770384745,0.25072322065135877,0.21911803587310275,6.560757469429059,1,0
61005,Cardiology,6.883806956395781,0.5667980947099875,154.89929317499207,1.2855858168522163,0.2635551155072532,0.09748319155758979,8.459167256861114,0,0
56576,Mental Health,5.535685021479608,0.24777872981629534,240.88430267466723,1.6881486719918066,0.3495499769164044,0.2546867025960479,7.498430620711652,0,0
49353,Primary Care,6.571474818263313,0.7043805367999013,350.9806362313537,1.0046470843498052,0.11874001086750327,0.07917227998397496,16.81254302746039,1,1
72003,Primary Care,6.249921014003045,0.38091421695379857,595.4750845385872,5.516118136723536,0.15575245588343326,0.21400033866327733,6.221158404590111,1,0
93211,Mental Health,1.622779759677183,0.3047605637495193,415.3109421894821,1.123089919206193,0.20197398434288671,0.13528733145492078,14.929907439025122,0,1
62733,Primary Care,3.679586096849765,0.20663071262517485,159.58527492457273,2.047278847547555,0.18694560076222178,0.23687824264561919,2.7871365843431857,1,0
